MINISTERIO DE DEFENSA NACIONAL;;;;;;;
POLICÍA NACIONAL;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL;;;;;;;
GRUPO DE INFORMACIÓN DE CRIMINALIDAD;;;;;;;
HURTO A PERSONAS ;;;;;;;
PERÍODO DEL 01 DE ENERO AL 28 DE FEBRERO DE AÑO 2022;;;;;;;
ARMAS MEDIO;DEPARTAMENTO ;MUNICIPIO;FECHA  HECHO ;GENERO;*AGRUPA EDAD PERSONA;CODIGO_DANE;CANTIDAD 
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);20/01/2022;MASCULINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);21/01/2022;FEMENINO;ADULTOS;05001000;7
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);21/01/2022;MASCULINO;ADULTOS;05001000;7
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);22/01/2022;FEMENINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);22/01/2022;MASCULINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);23/01/2022;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);23/01/2022;MASCULINO;ADULTOS;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);24/01/2022;FEMENINO;ADULTOS;05001000;10
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);24/01/2022;MASCULINO;ADULTOS;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);25/01/2022;FEMENINO;ADULTOS;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);25/01/2022;MASCULINO;ADULTOS;05001000;6
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);26/01/2022;FEMENINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);26/01/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);26/01/2022;MASCULINO;ADULTOS;05001000;8
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);27/01/2022;FEMENINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);27/01/2022;MASCULINO;ADULTOS;05001000;4
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);27/01/2022;MASCULINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);28/01/2022;FEMENINO;ADULTOS;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);28/01/2022;MASCULINO;ADULTOS;05001000;9
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);29/01/2022;FEMENINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);29/01/2022;MASCULINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);29/01/2022;MASCULINO;MENORES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);30/01/2022;FEMENINO;ADULTOS;05001000;4
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);30/01/2022;MASCULINO;ADULTOS;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);31/01/2022;FEMENINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);31/01/2022;MASCULINO;ADULTOS;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);01/02/2022;FEMENINO;ADULTOS;05001000;6
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);01/02/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);01/02/2022;MASCULINO;ADULTOS;05001000;7
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);02/02/2022;FEMENINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);02/02/2022;MASCULINO;ADULTOS;05001000;7
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);03/02/2022;FEMENINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);03/02/2022;MASCULINO;ADULTOS;05001000;10
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);04/02/2022;FEMENINO;ADULTOS;05001000;9
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);04/02/2022;MASCULINO;ADULTOS;05001000;7
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);05/02/2022;FEMENINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);05/02/2022;MASCULINO;ADULTOS;05001000;9
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);06/02/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);06/02/2022;MASCULINO;ADULTOS;05001000;6
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);07/02/2022;FEMENINO;ADULTOS;05001000;4
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);07/02/2022;MASCULINO;ADULTOS;05001000;4
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);08/02/2022;FEMENINO;ADULTOS;05001000;4
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);08/02/2022;MASCULINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);09/02/2022;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);09/02/2022;MASCULINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);10/02/2022;FEMENINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);10/02/2022;MASCULINO;ADULTOS;05001000;11
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);11/02/2022;FEMENINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);11/02/2022;MASCULINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);12/02/2022;FEMENINO;ADULTOS;05001000;8
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);12/02/2022;MASCULINO;ADULTOS;05001000;14
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);13/02/2022;FEMENINO;ADULTOS;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);13/02/2022;MASCULINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);14/02/2022;FEMENINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);14/02/2022;MASCULINO;ADULTOS;05001000;6
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);15/02/2022;FEMENINO;ADULTOS;05001000;7
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);15/02/2022;MASCULINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);16/02/2022;FEMENINO;ADULTOS;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);16/02/2022;MASCULINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);17/02/2022;FEMENINO;ADULTOS;05001000;7
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);17/02/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);17/02/2022;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);18/02/2022;FEMENINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);18/02/2022;MASCULINO;ADULTOS;05001000;8
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);19/02/2022;FEMENINO;ADULTOS;05001000;4
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);19/02/2022;MASCULINO;ADULTOS;05001000;6
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);20/02/2022;FEMENINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);20/02/2022;MASCULINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);21/02/2022;FEMENINO;ADULTOS;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);21/02/2022;MASCULINO;ADULTOS;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);22/02/2022;FEMENINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);22/02/2022;MASCULINO;ADULTOS;05001000;4
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);23/02/2022;FEMENINO;ADULTOS;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);23/02/2022;MASCULINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);24/02/2022;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);24/02/2022;MASCULINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);25/02/2022;FEMENINO;ADOLESCENTES;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);25/02/2022;FEMENINO;ADULTOS;05001000;4
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);25/02/2022;MASCULINO;ADULTOS;05001000;8
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);26/02/2022;FEMENINO;ADULTOS;05001000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);26/02/2022;MASCULINO;ADULTOS;05001000;4
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);27/02/2022;FEMENINO;ADULTOS;05001000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);27/02/2022;MASCULINO;ADULTOS;05001000;5
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);28/02/2022;FEMENINO;ADULTOS;05001000;4
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;MEDELLÍN (CT);28/02/2022;MASCULINO;ADULTOS;05001000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;NECOCLÍ;04/02/2022;FEMENINO;ADULTOS;05490000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;PUERTO BERRÍO;24/01/2022;MASCULINO;ADULTOS;05579000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;PUERTO BERRÍO;19/02/2022;MASCULINO;ADULTOS;05579000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;01/01/2022;MASCULINO;ADULTOS;05615000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;05/01/2022;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;06/01/2022;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;08/01/2022;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;18/01/2022;FEMENINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;24/01/2022;MASCULINO;ADOLESCENTES;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;24/01/2022;MASCULINO;ADULTOS;05615000;3
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;29/01/2022;MASCULINO;ADULTOS;05615000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;01/02/2022;FEMENINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;03/02/2022;FEMENINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;04/02/2022;MASCULINO;ADULTOS;05615000;2
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;07/02/2022;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;08/02/2022;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;13/02/2022;FEMENINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;14/02/2022;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;16/02/2022;FEMENINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;17/02/2022;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;19/02/2022;FEMENINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;19/02/2022;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;RIONEGRO;27/02/2022;MASCULINO;ADULTOS;05615000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SABANETA;10/01/2022;MASCULINO;ADULTOS;05631000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SABANETA;16/01/2022;MASCULINO;ADULTOS;05631000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SABANETA;20/01/2022;MASCULINO;ADULTOS;05631000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SABANETA;25/01/2022;MASCULINO;ADULTOS;05631000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SABANETA;28/01/2022;FEMENINO;ADULTOS;05631000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SABANETA;09/02/2022;FEMENINO;ADULTOS;05631000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SABANETA;12/02/2022;MASCULINO;ADULTOS;05631000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SABANETA;20/02/2022;MASCULINO;ADULTOS;05631000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SABANETA;28/02/2022;MASCULINO;ADULTOS;05631000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SALGAR;04/01/2022;FEMENINO;ADULTOS;05642000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SAN PEDRO;29/01/2022;MASCULINO;ADULTOS;05664000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SEGOVIA;16/02/2022;MASCULINO;ADULTOS;05736000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;SONSON;20/02/2022;FEMENINO;ADULTOS;05756000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;05/02/2022;MASCULINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;TURBO;15/02/2022;MASCULINO;ADULTOS;05837000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;VALDIVIA;17/01/2022;MASCULINO;ADULTOS;05854000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YARUMAL;19/01/2022;FEMENINO;ADULTOS;05887000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;YONDÓ;02/02/2022;FEMENINO;ADULTOS;05893000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUCA (CT);08/01/2022;FEMENINO;ADULTOS;81001000;1
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUCA (CT);13/01/2022;FEMENINO;ADULTOS;81001000;2
ARMA BLANCA / CORTOPUNZANTE;ARAUCA;ARAUCA (CT);11/02/2022;MASCULINO;ADULTOS;81001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARANOA;05/01/2022;MASCULINO;ADULTOS;08078000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARANOA;01/02/2022;FEMENINO;ADULTOS;08078000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);01/01/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);01/01/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);02/01/2022;FEMENINO;ADULTOS;08001000;4
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);02/01/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);05/01/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);06/01/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);07/01/2022;MASCULINO;ADULTOS;08001000;3
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);09/01/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);09/01/2022;MASCULINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);10/01/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);11/01/2022;FEMENINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);11/01/2022;MASCULINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);12/01/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);12/01/2022;MASCULINO;ADULTOS;08001000;4
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);13/01/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);14/01/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);14/01/2022;MASCULINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);15/01/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);15/01/2022;MASCULINO;ADULTOS;08001000;3
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);17/01/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);17/01/2022;MASCULINO;ADULTOS;08001000;4
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);18/01/2022;FEMENINO;ADULTOS;08001000;3
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);18/01/2022;MASCULINO;ADULTOS;08001000;4
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);19/01/2022;FEMENINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);19/01/2022;MASCULINO;ADULTOS;08001000;3
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);21/01/2022;MASCULINO;ADULTOS;08001000;6
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);22/01/2022;FEMENINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);23/01/2022;MASCULINO;ADULTOS;08001000;5
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);24/01/2022;FEMENINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);24/01/2022;MASCULINO;ADULTOS;08001000;3
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);25/01/2022;FEMENINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);25/01/2022;MASCULINO;ADULTOS;08001000;5
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);26/01/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);26/01/2022;MASCULINO;ADULTOS;08001000;4
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);27/01/2022;MASCULINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);28/01/2022;MASCULINO;ADULTOS;08001000;3
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);29/01/2022;MASCULINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);30/01/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);30/01/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);01/02/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);02/02/2022;FEMENINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);02/02/2022;MASCULINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);03/02/2022;MASCULINO;ADULTOS;08001000;4
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);04/02/2022;MASCULINO;ADULTOS;08001000;4
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);05/02/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);05/02/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);06/02/2022;MASCULINO;ADULTOS;08001000;3
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);07/02/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);07/02/2022;MASCULINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);08/02/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);08/02/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);09/02/2022;FEMENINO;ADULTOS;08001000;3
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);09/02/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);10/02/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);11/02/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);12/02/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);14/02/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);14/02/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);15/02/2022;FEMENINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);15/02/2022;MASCULINO;ADULTOS;08001000;2
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);16/02/2022;MASCULINO;ADULTOS;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);17/02/2022;MASCULINO;MENORES;08001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);18/02/2022;FEMENINO;ADULTOS;08001000;1
